x_inc,y_inc,time
312.0,359.0,1508223949732
308.0,357.0,1508223949748
310.0,354.0,1508223949765
310.0,353.0,1508223949776
310.0,354.0,1508223949797
309.0,356.0,1508223949812
308.0,357.0,1508223949822
306.0,0.0,1508223949838
305.0,2.0,1508223949860
303.0,3.0,1508223949870
308.0,1.0,1508223949888
307.0,359.0,1508223949911
307.0,2.0,1508223949927
309.0,4.0,1508223949937
306.0,4.0,1508223949953
304.0,0.0,1508223949968
302.0,352.0,1508223949990
303.0,348.0,1508223950011
304.0,347.0,1508223950021
307.0,350.0,1508223950037
308.0,352.0,1508223950053
307.0,351.0,1508223950069
308.0,351.0,1508223950085
309.0,354.0,1508223950106
305.0,357.0,1508223950128
302.0,354.0,1508223950149
305.0,354.0,1508223950165
307.0,354.0,1508223950180
307.0,356.0,1508223950202
302.0,355.0,1508223950229
301.0,355.0,1508223950250
302.0,352.0,1508223950262
305.0,351.0,1508223950277
306.0,351.0,1508223950288
306.0,353.0,1508223950303
305.0,354.0,1508223950319
304.0,352.0,1508223950342
309.0,348.0,1508223950370
309.0,348.0,1508223950385
310.0,351.0,1508223950401
309.0,351.0,1508223950417
307.0,351.0,1508223950443
305.0,355.0,1508223950470
306.0,351.0,1508223950492
307.0,351.0,1508223950508
307.0,355.0,1508223950523
308.0,355.0,1508223950540
307.0,356.0,1508223950562
303.0,349.0,1508223950579
306.0,352.0,1508223950600
308.0,352.0,1508223950627
308.0,353.0,1508223950643
308.0,353.0,1508223950660
305.0,353.0,1508223950675
302.0,352.0,1508223950691
305.0,354.0,1508223950713
301.0,341.0,1508223950734
303.0,346.0,1508223950760
303.0,355.0,1508223950776
308.0,354.0,1508223950787
309.0,354.0,1508223950803
311.0,353.0,1508223950813
311.0,355.0,1508223950834
311.0,358.0,1508223950849
311.0,357.0,1508223950870
312.0,355.0,1508223950886
312.0,356.0,1508223950902
311.0,359.0,1508223950918
305.0,358.0,1508223950939
304.0,359.0,1508223950961
303.0,2.0,1508223950976
301.0,1.0,1508223950997
302.0,0.0,1508223951014
303.0,0.0,1508223951040
304.0,358.0,1508223951057
307.0,355.0,1508223951073
307.0,357.0,1508223951089
303.0,359.0,1508223951110
302.0,3.0,1508223951120
300.0,4.0,1508223951138
300.0,1.0,1508223951154
302.0,356.0,1508223951175
303.0,352.0,1508223951196
302.0,0.0,1508223951234
299.0,0.0,1508223951261
298.0,1.0,1508223951272
292.0,356.0,1508223951293
290.0,1.0,1508223951319
298.0,353.0,1508223951340
301.0,358.0,1508223951374
297.0,359.0,1508223951395
295.0,356.0,1508223951405
295.0,355.0,1508223951426
296.0,354.0,1508223951443
299.0,354.0,1508223951464
300.0,354.0,1508223951485
299.0,353.0,1508223951500
297.0,354.0,1508223951511
297.0,355.0,1508223951526
298.0,355.0,1508223951542
299.0,355.0,1508223951558
297.0,355.0,1508223951590
296.0,355.0,1508223951600
294.0,357.0,1508223951621
296.0,352.0,1508223951643
296.0,350.0,1508223951659
297.0,349.0,1508223951675
296.0,352.0,1508223951706
294.0,351.0,1508223951716
294.0,350.0,1508223951737
294.0,348.0,1508223951753
296.0,347.0,1508223951770
297.0,348.0,1508223951786
298.0,348.0,1508223951807
295.0,350.0,1508223951839
296.0,351.0,1508223951857
295.0,351.0,1508223951879
297.0,352.0,1508223951899
296.0,353.0,1508223951921
293.0,353.0,1508223951948
291.0,353.0,1508223951967
293.0,352.0,1508223951982
296.0,351.0,1508223951998
299.0,350.0,1508223952020
296.0,349.0,1508223952042
293.0,348.0,1508223952068
294.0,349.0,1508223952090
296.0,349.0,1508223952106
297.0,350.0,1508223952127
298.0,351.0,1508223952152
296.0,351.0,1508223952168
295.0,350.0,1508223952180
294.0,351.0,1508223952206
294.0,352.0,1508223952222
294.0,352.0,1508223952237
295.0,352.0,1508223952259
294.0,354.0,1508223952275
293.0,354.0,1508223952296
294.0,354.0,1508223952313
293.0,353.0,1508223952350
294.0,352.0,1508223952366
294.0,353.0,1508223952387
295.0,353.0,1508223952408
295.0,353.0,1508223952429
296.0,351.0,1508223952451
293.0,354.0,1508223952472
294.0,355.0,1508223952483
295.0,355.0,1508223952498
296.0,356.0,1508223952509
297.0,357.0,1508223952530
296.0,357.0,1508223952552
296.0,358.0,1508223952578
296.0,358.0,1508223952594
295.0,357.0,1508223952609
295.0,357.0,1508223952631
295.0,358.0,1508223952654
295.0,357.0,1508223952670
295.0,358.0,1508223952691
294.0,358.0,1508223952717
294.0,358.0,1508223952733
294.0,358.0,1508223952749
294.0,357.0,1508223952767
295.0,358.0,1508223952789
296.0,358.0,1508223952823
296.0,359.0,1508223952849
295.0,359.0,1508223952871
296.0,358.0,1508223952892
297.0,358.0,1508223952908
296.0,358.0,1508223952930
296.0,359.0,1508223952947
295.0,359.0,1508223952963
296.0,359.0,1508223952984
296.0,0.0,1508223952999
297.0,359.0,1508223953015
296.0,359.0,1508223953041
296.0,359.0,1508223953062
296.0,359.0,1508223953084
296.0,359.0,1508223953100
295.0,359.0,1508223953116
296.0,359.0,1508223953137
295.0,358.0,1508223953159
295.0,359.0,1508223953177
295.0,358.0,1508223953200
295.0,358.0,1508223953223
295.0,358.0,1508223953250
295.0,358.0,1508223953267
295.0,357.0,1508223953283
295.0,358.0,1508223953299
295.0,358.0,1508223953316
294.0,358.0,1508223953337
294.0,0.0,1508223953358
295.0,0.0,1508223953374
295.0,359.0,1508223953390
294.0,359.0,1508223953406
294.0,358.0,1508223953422
295.0,358.0,1508223953444
294.0,358.0,1508223953470
294.0,358.0,1508223953488
294.0,358.0,1508223953498
293.0,358.0,1508223953519
294.0,358.0,1508223953535
294.0,358.0,1508223953557
294.0,358.0,1508223953578
294.0,358.0,1508223953594
294.0,357.0,1508223953620
295.0,358.0,1508223953630
295.0,358.0,1508223953653
295.0,359.0,1508223953681
294.0,359.0,1508223953698
295.0,358.0,1508223953714
295.0,359.0,1508223953735
294.0,359.0,1508223953751
294.0,359.0,1508223953762
295.0,359.0,1508223953778
294.0,358.0,1508223953791
294.0,358.0,1508223953812
294.0,358.0,1508223953827
295.0,358.0,1508223953848
295.0,359.0,1508223953865
294.0,359.0,1508223953881
294.0,358.0,1508223953898
294.0,359.0,1508223953920
294.0,359.0,1508223953936
295.0,358.0,1508223953957
295.0,359.0,1508223953978
294.0,359.0,1508223954000
295.0,358.0,1508223954016
294.0,359.0,1508223954032
294.0,359.0,1508223954053
294.0,0.0,1508223954068
294.0,359.0,1508223954085
294.0,359.0,1508223954096
294.0,359.0,1508223954113
295.0,0.0,1508223954140
295.0,0.0,1508223954157
295.0,0.0,1508223954173
294.0,359.0,1508223954189
295.0,359.0,1508223954210
295.0,359.0,1508223954231
295.0,359.0,1508223954268
294.0,359.0,1508223954283
294.0,359.0,1508223954299
294.0,359.0,1508223954314
294.0,359.0,1508223954341
294.0,0.0,1508223954369
294.0,359.0,1508223954404
295.0,359.0,1508223954430
296.0,0.0,1508223954452
295.0,0.0,1508223954468
295.0,0.0,1508223954489
295.0,0.0,1508223954505
295.0,0.0,1508223954526
295.0,0.0,1508223954542
294.0,0.0,1508223954558
294.0,0.0,1508223954574
294.0,0.0,1508223954590
294.0,359.0,1508223954613
294.0,0.0,1508223954629
294.0,0.0,1508223954645
294.0,0.0,1508223954655
294.0,0.0,1508223954671
294.0,0.0,1508223954692
294.0,0.0,1508223954713
295.0,359.0,1508223954750
295.0,359.0,1508223954768
294.0,359.0,1508223954784
294.0,359.0,1508223954800
294.0,0.0,1508223954816
294.0,0.0,1508223954833
294.0,0.0,1508223954855
294.0,0.0,1508223954871
294.0,0.0,1508223954888
293.0,0.0,1508223954903
294.0,0.0,1508223954919
295.0,0.0,1508223954945
295.0,0.0,1508223954980
294.0,0.0,1508223955001
295.0,0.0,1508223955022
295.0,359.0,1508223955048
294.0,358.0,1508223955075
294.0,359.0,1508223955107
294.0,359.0,1508223955123
294.0,0.0,1508223955144
294.0,359.0,1508223955160
295.0,0.0,1508223955187
295.0,0.0,1508223955208
296.0,359.0,1508223955231
296.0,0.0,1508223955247
297.0,0.0,1508223955268
296.0,0.0,1508223955290
296.0,0.0,1508223955305
295.0,0.0,1508223955321
295.0,359.0,1508223955355
295.0,359.0,1508223955371
295.0,359.0,1508223955389
295.0,0.0,1508223955405
294.0,0.0,1508223955420
295.0,0.0,1508223955442
295.0,0.0,1508223955476
295.0,0.0,1508223955492
295.0,359.0,1508223955508
295.0,359.0,1508223955523
296.0,359.0,1508223955545
295.0,0.0,1508223955564
295.0,359.0,1508223955581
295.0,359.0,1508223955592
295.0,0.0,1508223955609
294.0,0.0,1508223955619
294.0,0.0,1508223955635
294.0,1.0,1508223955646
294.0,0.0,1508223955662
294.0,0.0,1508223955678
294.0,0.0,1508223955693
295.0,0.0,1508223955710
295.0,0.0,1508223955726
295.0,0.0,1508223955742
295.0,359.0,1508223955775
294.0,359.0,1508223955791
294.0,359.0,1508223955807
295.0,0.0,1508223955822
295.0,359.0,1508223955839
295.0,359.0,1508223955860
295.0,359.0,1508223955887
295.0,359.0,1508223955903
295.0,359.0,1508223955913
295.0,359.0,1508223955929
295.0,359.0,1508223955949
295.0,359.0,1508223955965
296.0,359.0,1508223955986
295.0,0.0,1508223956001
295.0,359.0,1508223956012
295.0,0.0,1508223956027
295.0,0.0,1508223956038
294.0,359.0,1508223956054
294.0,359.0,1508223956070
294.0,359.0,1508223956086
294.0,0.0,1508223956096
295.0,0.0,1508223956112
295.0,0.0,1508223956123
295.0,0.0,1508223956144
295.0,0.0,1508223956182
294.0,0.0,1508223956198
295.0,0.0,1508223956208
295.0,0.0,1508223956224
295.0,359.0,1508223956240
295.0,359.0,1508223956262
295.0,359.0,1508223956278
295.0,358.0,1508223956294
295.0,358.0,1508223956309
295.0,359.0,1508223956320
294.0,359.0,1508223956341
294.0,0.0,1508223956362
294.0,359.0,1508223956385
294.0,0.0,1508223956400
294.0,0.0,1508223956416
294.0,0.0,1508223956427
295.0,0.0,1508223956442
295.0,0.0,1508223956459
296.0,0.0,1508223956496
297.0,358.0,1508223956511
295.0,359.0,1508223956527
295.0,358.0,1508223956543
295.0,358.0,1508223956559
294.0,359.0,1508223956592
294.0,359.0,1508223956608
294.0,0.0,1508223956628
294.0,0.0,1508223956649
294.0,0.0,1508223956664
295.0,359.0,1508223956686
295.0,0.0,1508223956702
295.0,359.0,1508223956728
296.0,0.0,1508223956744
295.0,0.0,1508223956761
295.0,0.0,1508223956778
296.0,358.0,1508223956799
294.0,359.0,1508223956822
293.0,358.0,1508223956837
292.0,359.0,1508223956848
293.0,359.0,1508223956863
293.0,0.0,1508223956880
294.0,359.0,1508223956890
294.0,358.0,1508223956906
295.0,356.0,1508223956921
296.0,356.0,1508223956937
296.0,356.0,1508223956953
293.0,359.0,1508223956974
293.0,359.0,1508223956990
293.0,359.0,1508223957016
294.0,358.0,1508223957037
294.0,358.0,1508223957053
294.0,359.0,1508223957063
294.0,359.0,1508223957083
295.0,359.0,1508223957104
294.0,358.0,1508223957141
293.0,358.0,1508223957162
294.0,357.0,1508223957186
293.0,359.0,1508223957207
293.0,359.0,1508223957229
295.0,359.0,1508223957250
295.0,358.0,1508223957266
295.0,359.0,1508223957276
294.0,358.0,1508223957291
295.0,358.0,1508223957307
295.0,358.0,1508223957329
294.0,359.0,1508223957353
293.0,358.0,1508223957369
293.0,358.0,1508223957390
293.0,358.0,1508223957406
293.0,359.0,1508223957427
294.0,358.0,1508223957459
293.0,359.0,1508223957480
294.0,359.0,1508223957496
295.0,359.0,1508223957518
295.0,359.0,1508223957539
295.0,358.0,1508223957560
295.0,358.0,1508223957576
295.0,359.0,1508223957592
294.0,359.0,1508223957603
294.0,359.0,1508223957618
294.0,359.0,1508223957634
293.0,359.0,1508223957668
293.0,359.0,1508223957684
294.0,359.0,1508223957700
294.0,358.0,1508223957716
294.0,359.0,1508223957737
294.0,359.0,1508223957758
294.0,359.0,1508223957774
294.0,359.0,1508223957790
294.0,0.0,1508223957806
294.0,359.0,1508223957828
294.0,359.0,1508223957844
294.0,358.0,1508223957869
294.0,358.0,1508223957896
294.0,358.0,1508223957912
294.0,358.0,1508223957933
294.0,358.0,1508223957948
293.0,358.0,1508223957964
293.0,359.0,1508223957988
294.0,359.0,1508223958018
294.0,359.0,1508223958034
294.0,359.0,1508223958049
294.0,358.0,1508223958070
295.0,358.0,1508223958092
294.0,358.0,1508223958118
294.0,357.0,1508223958134
294.0,358.0,1508223958144
294.0,358.0,1508223958160
293.0,358.0,1508223958181
294.0,359.0,1508223958203
294.0,359.0,1508223958218
294.0,359.0,1508223958234
294.0,359.0,1508223958255
294.0,359.0,1508223958276
294.0,359.0,1508223958299
295.0,359.0,1508223958321
295.0,358.0,1508223958336
295.0,358.0,1508223958357
294.0,358.0,1508223958379
294.0,359.0,1508223958395
294.0,359.0,1508223958412
293.0,359.0,1508223958427
293.0,359.0,1508223958443
294.0,359.0,1508223958459
294.0,359.0,1508223958475
294.0,359.0,1508223958505
294.0,359.0,1508223958520
295.0,359.0,1508223958541
295.0,0.0,1508223958563
295.0,0.0,1508223958579
295.0,359.0,1508223958596
295.0,359.0,1508223958624
295.0,359.0,1508223958640
294.0,359.0,1508223958661
294.0,359.0,1508223958685
294.0,359.0,1508223958701
293.0,359.0,1508223958740
293.0,359.0,1508223958757
294.0,359.0,1508223958773
294.0,359.0,1508223958790
295.0,359.0,1508223958812
296.0,358.0,1508223958853
295.0,359.0,1508223958868
294.0,358.0,1508223958885
294.0,358.0,1508223958901
294.0,359.0,1508223958918
294.0,359.0,1508223958939
294.0,359.0,1508223958955
294.0,359.0,1508223958989
295.0,359.0,1508223959005
296.0,359.0,1508223959015
295.0,359.0,1508223959031
295.0,359.0,1508223959046
295.0,359.0,1508223959062
294.0,0.0,1508223959072
294.0,359.0,1508223959094
294.0,358.0,1508223959109
295.0,358.0,1508223959125
295.0,358.0,1508223959140
294.0,358.0,1508223959161
294.0,359.0,1508223959177
294.0,358.0,1508223959192
293.0,359.0,1508223959202
294.0,358.0,1508223959218
293.0,358.0,1508223959244
294.0,359.0,1508223959260
294.0,358.0,1508223959281
294.0,358.0,1508223959298
294.0,358.0,1508223959309
293.0,358.0,1508223959331
294.0,358.0,1508223959368
294.0,357.0,1508223959378
292.0,356.0,1508223959399
294.0,358.0,1508223959415
293.0,357.0,1508223959430
291.0,355.0,1508223959451
292.0,351.0,1508223959473
293.0,352.0,1508223959490
296.0,352.0,1508223959500
297.0,351.0,1508223959516
297.0,353.0,1508223959537
301.0,349.0,1508223959553
305.0,348.0,1508223959574
304.0,350.0,1508223959591
309.0,350.0,1508223959602
311.0,351.0,1508223959623
313.0,356.0,1508223959638
313.0,353.0,1508223959665
313.0,353.0,1508223959680
317.0,354.0,1508223959696
315.0,357.0,1508223959717
314.0,356.0,1508223959739
319.0,357.0,1508223959755
322.0,1.0,1508223959784
320.0,2.0,1508223959799
319.0,359.0,1508223959821
315.0,359.0,1508223959839
313.0,359.0,1508223959854
318.0,357.0,1508223959872
327.0,353.0,1508223959897
330.0,350.0,1508223959913
331.0,349.0,1508223959923
331.0,346.0,1508223959939
326.0,351.0,1508223959955
327.0,359.0,1508223959981
330.0,358.0,1508223959991
330.0,358.0,1508223960006
330.0,359.0,1508223960022
326.0,356.0,1508223960037
324.0,352.0,1508223960055
325.0,350.0,1508223960070
327.0,349.0,1508223960089
326.0,350.0,1508223960105
329.0,354.0,1508223960120
327.0,358.0,1508223960142
319.0,359.0,1508223960164
313.0,354.0,1508223960190
315.0,357.0,1508223960216
308.0,357.0,1508223960244
299.0,0.0,1508223960270
297.0,1.0,1508223960295
299.0,358.0,1508223960311
303.0,355.0,1508223960326
306.0,353.0,1508223960348
310.0,356.0,1508223960374
312.0,359.0,1508223960391
313.0,359.0,1508223960408
311.0,356.0,1508223960419
308.0,355.0,1508223960435
305.0,355.0,1508223960446
303.0,356.0,1508223960462
304.0,356.0,1508223960478
304.0,355.0,1508223960495
305.0,357.0,1508223960505
305.0,359.0,1508223960521
305.0,0.0,1508223960542
304.0,359.0,1508223960558
304.0,358.0,1508223960584
301.0,358.0,1508223960608
301.0,1.0,1508223960623
302.0,1.0,1508223960639
301.0,2.0,1508223960665
301.0,4.0,1508223960694
302.0,3.0,1508223960711
301.0,1.0,1508223960726
301.0,1.0,1508223960748
301.0,359.0,1508223960769
301.0,0.0,1508223960800
302.0,0.0,1508223960817
303.0,359.0,1508223960839
303.0,358.0,1508223960860
303.0,358.0,1508223960871
302.0,358.0,1508223960892
303.0,0.0,1508223960908
302.0,1.0,1508223960924
301.0,2.0,1508223960939
301.0,2.0,1508223960960
301.0,2.0,1508223960977
302.0,1.0,1508223961005
301.0,359.0,1508223961020
301.0,358.0,1508223961036
300.0,358.0,1508223961056
300.0,358.0,1508223961073
300.0,358.0,1508223961089
301.0,1.0,1508223961100
301.0,2.0,1508223961116
301.0,0.0,1508223961137
300.0,359.0,1508223961159
301.0,359.0,1508223961185
302.0,358.0,1508223961206
303.0,358.0,1508223961221
303.0,358.0,1508223961243
302.0,359.0,1508223961264
302.0,359.0,1508223961285
302.0,0.0,1508223961313
302.0,0.0,1508223961329
301.0,1.0,1508223961350
301.0,1.0,1508223961372
301.0,0.0,1508223961405
303.0,359.0,1508223961421
302.0,1.0,1508223961436
302.0,0.0,1508223961452
301.0,359.0,1508223961479
300.0,0.0,1508223961497
299.0,0.0,1508223961514
301.0,0.0,1508223961530
302.0,359.0,1508223961545
303.0,359.0,1508223961561
303.0,0.0,1508223961571
303.0,0.0,1508223961588
302.0,1.0,1508223961604
302.0,1.0,1508223961614
301.0,1.0,1508223961630
301.0,1.0,1508223961645
301.0,1.0,1508223961661
300.0,2.0,1508223961677
299.0,0.0,1508223961694
300.0,0.0,1508223961709
300.0,0.0,1508223961725
301.0,0.0,1508223961740
301.0,1.0,1508223961777
301.0,0.0,1508223961799
301.0,1.0,1508223961814
301.0,2.0,1508223961830
301.0,2.0,1508223961845
301.0,1.0,1508223961861
301.0,1.0,1508223961887
302.0,2.0,1508223961909
302.0,3.0,1508223961930
300.0,2.0,1508223961951
296.0,1.0,1508223961978
298.0,0.0,1508223962008
299.0,359.0,1508223962018
300.0,1.0,1508223962034
301.0,1.0,1508223962050
301.0,1.0,1508223962072
300.0,1.0,1508223962106
300.0,1.0,1508223962121
300.0,1.0,1508223962147
301.0,1.0,1508223962174
301.0,0.0,1508223962206
300.0,1.0,1508223962222
300.0,1.0,1508223962237
299.0,2.0,1508223962259
298.0,1.0,1508223962280
298.0,1.0,1508223962308
299.0,2.0,1508223962324
300.0,2.0,1508223962340
301.0,2.0,1508223962361
301.0,1.0,1508223962377
301.0,1.0,1508223962393
302.0,1.0,1508223962424
302.0,1.0,1508223962440
301.0,1.0,1508223962450
301.0,0.0,1508223962466
301.0,1.0,1508223962487
300.0,2.0,1508223962511
300.0,3.0,1508223962532
301.0,2.0,1508223962548
300.0,2.0,1508223962559
300.0,2.0,1508223962581
299.0,2.0,1508223962618
300.0,2.0,1508223962634
301.0,2.0,1508223962649
301.0,2.0,1508223962670
301.0,2.0,1508223962691
300.0,1.0,1508223962727
299.0,1.0,1508223962743
300.0,2.0,1508223962759
300.0,1.0,1508223962785
300.0,2.0,1508223962811
299.0,2.0,1508223962843
299.0,2.0,1508223962858
300.0,3.0,1508223962874
301.0,3.0,1508223962886
302.0,2.0,1508223962902
302.0,1.0,1508223962923
301.0,1.0,1508223962939
301.0,1.0,1508223962949
302.0,1.0,1508223962965
302.0,1.0,1508223962977
301.0,1.0,1508223962998
300.0,1.0,1508223963014
299.0,2.0,1508223963029
300.0,2.0,1508223963050
299.0,2.0,1508223963072
299.0,2.0,1508223963100
301.0,2.0,1508223963116
302.0,3.0,1508223963128
302.0,2.0,1508223963144
302.0,1.0,1508223963160
303.0,1.0,1508223963188
302.0,1.0,1508223963199
301.0,1.0,1508223963214
301.0,1.0,1508223963241
300.0,1.0,1508223963252
300.0,1.0,1508223963273
300.0,2.0,1508223963306
301.0,1.0,1508223963322
301.0,2.0,1508223963349
301.0,1.0,1508223963359
301.0,1.0,1508223963391
301.0,1.0,1508223963412
301.0,1.0,1508223963423
301.0,1.0,1508223963447
301.0,2.0,1508223963468
300.0,2.0,1508223963490
300.0,1.0,1508223963516
300.0,2.0,1508223963532
301.0,2.0,1508223963553
301.0,2.0,1508223963574
301.0,2.0,1508223963590
301.0,2.0,1508223963617
301.0,2.0,1508223963632
301.0,2.0,1508223963648
301.0,2.0,1508223963664
301.0,2.0,1508223963674
301.0,1.0,1508223963708
301.0,2.0,1508223963724
301.0,2.0,1508223963750
300.0,1.0,1508223963774
300.0,3.0,1508223963800
301.0,2.0,1508223963821
302.0,2.0,1508223963837
302.0,1.0,1508223963853
302.0,2.0,1508223963868
301.0,1.0,1508223963894
300.0,2.0,1508223963911
300.0,2.0,1508223963926
300.0,3.0,1508223963942
300.0,2.0,1508223963963
300.0,3.0,1508223963984
300.0,2.0,1508223964015
302.0,2.0,1508223964031
302.0,1.0,1508223964053
303.0,1.0,1508223964079
302.0,1.0,1508223964102
300.0,1.0,1508223964133
300.0,2.0,1508223964154
301.0,2.0,1508223964175
301.0,2.0,1508223964203
301.0,2.0,1508223964220
301.0,1.0,1508223964241
301.0,2.0,1508223964262
301.0,1.0,1508223964283
300.0,1.0,1508223964314
301.0,1.0,1508223964341
301.0,1.0,1508223964373
301.0,1.0,1508223964393
306.0,1.0,1508223964410
302.0,1.0,1508223964425
302.0,1.0,1508223964441
302.0,2.0,1508223964457
301.0,2.0,1508223964472
299.0,4.0,1508223964488
299.0,4.0,1508223964507
297.0,2.0,1508223964522
298.0,2.0,1508223964548
298.0,3.0,1508223964559
299.0,2.0,1508223964574
300.0,1.0,1508223964596
299.0,1.0,1508223964622
299.0,2.0,1508223964639
298.0,2.0,1508223964655
298.0,3.0,1508223964676
298.0,3.0,1508223964702
299.0,3.0,1508223964718
300.0,2.0,1508223964733
301.0,2.0,1508223964754
299.0,2.0,1508223964775
299.0,2.0,1508223964792
300.0,3.0,1508223964815
301.0,2.0,1508223964825
301.0,2.0,1508223964841
301.0,2.0,1508223964857
301.0,3.0,1508223964867
301.0,3.0,1508223964894
302.0,3.0,1508223964910
302.0,4.0,1508223964927
